subnum,trial,trial_type,correct1,correct2,response1,response2,num_correct,both_correct,start_time,complete_time,rt,timestamp
16161,p1,practice,1,3,2,1,1,0,6694,8288,1594,Thu Nov  6 10:19:06 2025
16161,p2,practice,2,3,2,1,1,0,10715,11889,1174,Thu Nov  6 10:19:10 2025
16161,p3,practice,1,4,2,1,1,0,12925,14548,1623,Thu Nov  6 10:19:12 2025
16161,p4,practice,1,3,2,3,1,0,15565,16808,1243,Thu Nov  6 10:19:15 2025
16161,p4,practice,1,3,2,3,1,0,18996,21112,2116,Thu Nov  6 10:19:19 2025
