subnum,maze,event,move,pos,x,y,abstime
11616,JSON Object,MOVE,[9, 12],1066,416,133067
11616,JSON Object,MOVE,[9, 12],1066,416,133256
11616,JSON Object,MOVE,[9, 12],1066,416,133449
11616,JSON Object,MOVE,[10, 12],1066,443,133545
11616,JSON Object,MOVE,[10, 11],1040,443,133787
11616,JSON Object,MOVE,[10, 10],1013,443,133973
11616,JSON Object,MOVE,[10, 9],986,443,134164
11616,JSON Object,MOVE,[10, 8],959,443,134372
11616,JSON Object,MOVE,[11, 8],959,470,134550
11616,JSON Object,MOVE,[11, 8],959,470,134833
11616,JSON Object,MOVE,[10, 8],959,443,135450
11616,JSON Object,MOVE,[10, 9],986,443,135662
11616,JSON Object,MOVE,[11, 9],986,470,135959
11616,JSON Object,MOVE,[11, 10],1013,470,136201
11616,JSON Object,MOVE,[12, 10],1013,496,136468
11616,JSON Object,MOVE,[12, 11],1040,496,136673
11616,JSON Object,MOVE,[12, 11],1040,496,136793
11616,JSON Object,MOVE,[13, 11],1040,523,136967
11616,JSON Object,MOVE,[13, 10],1013,523,137157
11616,JSON Object,MOVE,[14, 10],1013,549,137346
11616,JSON Object,MOVE,[15, 10],1013,576,137545
11616,JSON Object,MOVE,[15, 10],1013,576,137725
11616,JSON Object,MOVE,[15, 11],1040,576,137834
11616,JSON Object,MOVE,[15, 12],1066,576,138049
11616,JSON Object,MOVE,[15, 12],1066,576,138209
11616,JSON Object,MOVE,[14, 12],1066,549,138332
11616,JSON Object,MOVE,[14, 13],1093,549,138570
11616,JSON Object,MOVE,[14, 14],1120,549,138765
11616,JSON Object,MOVE,[14, 14],1120,549,138938
11616,JSON Object,MOVE,[13, 14],1120,523,139059
11616,JSON Object,MOVE,[13, 15],1146,523,139209
11616,JSON Object,MOVE,[13, 15],1146,523,139378
11616,JSON Object,MOVE,[14, 15],1146,549,139531
11616,JSON Object,MOVE,[15, 15],1146,576,139841
11616,JSON Object,MOVE,[1, 2],800,203,142309
11616,JSON Object,MOVE,[1, 3],826,203,142518
11616,JSON Object,MOVE,[2, 3],826,230,142801
11616,JSON Object,MOVE,[3, 3],826,256,143057
11616,JSON Object,MOVE,[4, 3],826,283,143457
11616,JSON Object,MOVE,[4, 2],800,283,143654
11616,JSON Object,MOVE,[5, 2],800,310,143801
11616,JSON Object,MOVE,[6, 2],800,336,143984
11616,JSON Object,MOVE,[7, 2],800,363,144171
11616,JSON Object,MOVE,[7, 3],826,363,144536
11616,JSON Object,MOVE,[8, 3],826,390,144681
11616,JSON Object,MOVE,[8, 4],853,390,144934
11616,JSON Object,MOVE,[7, 4],853,363,145463
11616,JSON Object,MOVE,[7, 5],880,363,145653
11616,JSON Object,MOVE,[7, 6],906,363,145842
11616,JSON Object,MOVE,[6, 6],906,336,146128
11616,JSON Object,MOVE,[6, 7],933,336,146292
11616,JSON Object,MOVE,[6, 7],933,336,146486
11616,JSON Object,MOVE,[7, 7],933,363,146737
11616,JSON Object,MOVE,[7, 8],959,363,146970
11616,JSON Object,MOVE,[8, 8],959,390,148308
11616,JSON Object,MOVE,[8, 7],933,390,148512
11616,JSON Object,MOVE,[9, 7],933,416,148835
11616,JSON Object,MOVE,[10, 7],933,443,149019
11616,JSON Object,MOVE,[10, 6],906,443,149158
11616,JSON Object,MOVE,[11, 6],906,470,149313
11616,JSON Object,MOVE,[12, 6],906,496,149924
11616,JSON Object,MOVE,[13, 6],906,523,150107
11616,JSON Object,MOVE,[14, 6],906,549,150282
11616,JSON Object,MOVE,[14, 7],933,549,150440
11616,JSON Object,MOVE,[14, 8],959,549,150658
11616,JSON Object,MOVE,[13, 8],959,523,150819
11616,JSON Object,MOVE,[13, 9],986,523,150960
11616,JSON Object,MOVE,[13, 10],1013,523,151135
11616,JSON Object,MOVE,[14, 10],1013,549,151341
11616,JSON Object,MOVE,[14, 11],1040,549,151553
11616,JSON Object,MOVE,[15, 11],1040,576,151802
11616,JSON Object,MOVE,[15, 12],1066,576,151961
11616,JSON Object,MOVE,[14, 12],1066,549,152128
11616,JSON Object,MOVE,[13, 12],1066,523,152306
11616,JSON Object,MOVE,[13, 13],1093,523,152474
11616,JSON Object,MOVE,[14, 13],1093,549,152619
11616,JSON Object,MOVE,[14, 13],1093,549,152843
11616,JSON Object,MOVE,[14, 14],1120,549,152951
11616,JSON Object,MOVE,[14, 15],1146,549,153178
11616,JSON Object,MOVE,[15, 15],1146,576,153378
11616,JSON Object,MOVE,[1, 2],800,203,157857
11616,JSON Object,MOVE,[2, 2],800,230,158128
11616,JSON Object,MOVE,[2, 3],826,230,163503
11616,JSON Object,MOVE,[2, 2],800,230,165152
11616,JSON Object,MOVE,[2, 1],773,230,165343
11616,JSON Object,MOVE,[3, 1],773,256,165502
11616,JSON Object,MOVE,[4, 1],773,283,165697
11616,JSON Object,MOVE,[5, 1],773,310,165875
11616,JSON Object,MOVE,[6, 1],773,336,166041
11616,JSON Object,MOVE,[7, 1],773,363,166208
11616,JSON Object,MOVE,[8, 1],773,390,166382
11616,JSON Object,MOVE,[9, 1],773,416,166538
11616,JSON Object,MOVE,[9, 2],800,416,166832
11616,JSON Object,MOVE,[9, 3],826,416,167087
11616,JSON Object,MOVE,[10, 3],826,443,167273
11616,JSON Object,MOVE,[10, 4],853,443,167434
11616,JSON Object,MOVE,[10, 4],853,443,167584
11616,JSON Object,MOVE,[10, 4],853,443,167654
11616,JSON Object,MOVE,[10, 4],853,443,167860
11616,JSON Object,MOVE,[10, 3],826,443,168144
11616,JSON Object,MOVE,[11, 3],826,470,168262
11616,JSON Object,MOVE,[11, 4],853,470,168464
11616,JSON Object,MOVE,[12, 4],853,496,168627
11616,JSON Object,MOVE,[12, 3],826,496,168889
11616,JSON Object,MOVE,[13, 3],826,523,169075
11616,JSON Object,MOVE,[13, 2],800,523,169264
11616,JSON Object,MOVE,[14, 2],800,549,169347
11616,JSON Object,MOVE,[14, 2],800,549,169439
11616,JSON Object,MOVE,[15, 2],800,576,169505
11616,JSON Object,MOVE,[14, 2],800,549,169803
11616,JSON Object,MOVE,[14, 3],826,549,169949
11616,JSON Object,MOVE,[14, 3],826,549,170138
11616,JSON Object,MOVE,[15, 3],826,576,170267
11616,JSON Object,MOVE,[15, 4],853,576,170414
11616,JSON Object,MOVE,[14, 4],853,549,170589
11616,JSON Object,MOVE,[14, 5],880,549,170754
11616,JSON Object,MOVE,[14, 6],906,549,170915
11616,JSON Object,MOVE,[14, 6],906,549,171079
11616,JSON Object,MOVE,[15, 6],906,576,171105
11616,JSON Object,MOVE,[15, 7],933,576,171283
11616,JSON Object,MOVE,[14, 7],933,549,171421
11616,JSON Object,MOVE,[14, 7],933,549,171467
11616,JSON Object,MOVE,[15, 7],933,576,171805
11616,JSON Object,MOVE,[15, 6],906,576,171998
11616,JSON Object,MOVE,[14, 6],906,549,172164
11616,JSON Object,MOVE,[14, 6],906,549,172450
11616,JSON Object,MOVE,[14, 5],880,549,172511
11616,JSON Object,MOVE,[14, 5],880,549,172740
11616,JSON Object,MOVE,[14, 4],853,549,172871
11616,JSON Object,MOVE,[14, 4],853,549,173060
11616,JSON Object,MOVE,[15, 4],853,576,173283
11616,JSON Object,MOVE,[15, 3],826,576,173401
11616,JSON Object,MOVE,[14, 3],826,549,173537
11616,JSON Object,MOVE,[14, 3],826,549,173714
11616,JSON Object,MOVE,[14, 2],800,549,173775
11616,JSON Object,MOVE,[13, 2],800,523,173970
11616,JSON Object,MOVE,[12, 2],800,496,174218
11616,JSON Object,MOVE,[12, 2],800,496,174369
11616,JSON Object,MOVE,[13, 2],800,523,174662
11616,JSON Object,MOVE,[13, 3],826,523,174824
11616,JSON Object,MOVE,[12, 3],826,496,174990
11616,JSON Object,MOVE,[12, 3],826,496,175173
11616,JSON Object,MOVE,[12, 4],853,496,175319
11616,JSON Object,MOVE,[13, 4],853,523,175636
11616,JSON Object,MOVE,[12, 4],853,496,179660
11616,JSON Object,MOVE,[11, 4],853,470,179998
11616,JSON Object,MOVE,[11, 3],826,470,180260
11616,JSON Object,MOVE,[10, 3],826,443,180370
11616,JSON Object,MOVE,[9, 3],826,416,180555
11616,JSON Object,MOVE,[9, 2],800,416,180772
11616,JSON Object,MOVE,[8, 2],800,390,181068
11616,JSON Object,MOVE,[8, 2],800,390,181136
11616,JSON Object,MOVE,[9, 2],800,416,181875
11616,JSON Object,MOVE,[9, 1],773,416,181970
11616,JSON Object,MOVE,[8, 1],773,390,182175
11616,JSON Object,MOVE,[7, 1],773,363,182353
11616,JSON Object,MOVE,[6, 1],773,336,182528
11616,JSON Object,MOVE,[5, 1],773,310,182708
11616,JSON Object,MOVE,[4, 1],773,283,182881
11616,JSON Object,MOVE,[3, 1],773,256,183063
11616,JSON Object,MOVE,[2, 1],773,230,183242
11616,JSON Object,MOVE,[2, 2],800,230,183626
11616,JSON Object,MOVE,[2, 3],826,230,183803
11616,JSON Object,MOVE,[2, 4],853,230,183976
11616,JSON Object,MOVE,[2, 5],880,230,184155
11616,JSON Object,MOVE,[2, 6],906,230,184535
11616,JSON Object,MOVE,[1, 6],906,203,184971
11616,JSON Object,MOVE,[1, 7],933,203,185775
11616,JSON Object,MOVE,[1, 7],933,203,187431
11616,JSON Object,MOVE,[1, 7],933,203,187649
11616,JSON Object,MOVE,[2, 7],933,230,187922
11616,JSON Object,MOVE,[2, 8],959,230,188068
11616,JSON Object,MOVE,[2, 9],986,230,188280
11616,JSON Object,MOVE,[2, 10],1013,230,188451
11616,JSON Object,MOVE,[3, 10],1013,256,188549
11616,JSON Object,MOVE,[3, 11],1040,256,188696
11616,JSON Object,MOVE,[3, 12],1066,256,188882
11616,JSON Object,MOVE,[3, 12],1066,256,188963
11616,JSON Object,MOVE,[3, 11],1040,256,189363
11616,JSON Object,MOVE,[4, 11],1040,283,189549
11616,JSON Object,MOVE,[4, 12],1066,283,189782
11616,JSON Object,MOVE,[5, 12],1066,310,189906
11616,JSON Object,MOVE,[5, 11],1040,310,190073
11616,JSON Object,MOVE,[6, 11],1040,336,190199
11616,JSON Object,MOVE,[7, 11],1040,363,190807
11616,JSON Object,MOVE,[7, 10],1013,363,191035
11616,JSON Object,MOVE,[7, 9],986,363,191307
11616,JSON Object,MOVE,[6, 9],986,336,191436
11616,JSON Object,MOVE,[5, 9],986,310,191608
11616,JSON Object,MOVE,[4, 9],986,283,191780
11616,JSON Object,MOVE,[4, 8],959,283,191845
11616,JSON Object,MOVE,[4, 7],933,283,192065
11616,JSON Object,MOVE,[5, 7],933,310,192289
11616,JSON Object,MOVE,[6, 7],933,336,192499
11616,JSON Object,MOVE,[7, 7],933,363,192666
11616,JSON Object,MOVE,[8, 7],933,390,192831
11616,JSON Object,MOVE,[9, 7],933,416,192992
11616,JSON Object,MOVE,[9, 8],959,416,193202
11616,JSON Object,MOVE,[8, 8],959,390,193463
11616,JSON Object,MOVE,[8, 9],986,390,193603
11616,JSON Object,MOVE,[9, 9],986,416,193757
11616,JSON Object,MOVE,[9, 10],1013,416,194000
11616,JSON Object,MOVE,[10, 10],1013,443,194280
11616,JSON Object,MOVE,[11, 10],1013,470,194537
11616,JSON Object,MOVE,[11, 11],1040,470,194708
11616,JSON Object,MOVE,[11, 12],1066,470,194907
11616,JSON Object,MOVE,[12, 12],1066,496,195060
11616,JSON Object,MOVE,[13, 12],1066,523,195390
11616,JSON Object,MOVE,[13, 13],1093,523,195631
11616,JSON Object,MOVE,[13, 14],1120,523,195815
11616,JSON Object,MOVE,[13, 14],1120,523,195977
11616,JSON Object,MOVE,[14, 14],1120,549,196047
11616,JSON Object,MOVE,[14, 15],1146,549,196237
11616,JSON Object,MOVE,[15, 15],1146,576,196488
