subnum,trial,trial_type,correct1,correct2,response1,response2,num_correct,both_correct,start_time,complete_time,rt,timestamp
11616,p1,practice,1,3,2,1,1,0,3417,4565,1148,Thu Nov  6 09:50:33 2025
11616,p2,practice,2,3,2,3,2,1,7247,8447,1200,Thu Nov  6 09:50:37 2025
11616,p3,practice,1,4,2,1,1,0,9465,10613,1148,Thu Nov  6 09:50:39 2025
11616,p4,practice,1,3,2,1,1,0,11645,12676,1031,Thu Nov  6 09:50:41 2025
11616,p4,practice,1,3,2,1,1,0,14851,18857,4006,Thu Nov  6 09:50:48 2025
11616,t1,test,1,3,2,1,1,0,18871,21068,2197,Thu Nov  6 09:50:50 2025
11616,t2,test,1,4,3,2,0,0,21082,32531,11449,Thu Nov  6 09:51:01 2025
