subnum,maze,event,move,pos,x,y,abstime
116,JSON Object,MOVE,[13, 10],1013,523,16550
116,JSON Object,MOVE,[13, 11],1040,523,16710
116,JSON Object,MOVE,[12, 11],1040,496,16775
116,JSON Object,MOVE,[12, 12],1066,496,16917
116,JSON Object,MOVE,[12, 13],1093,496,17075
116,JSON Object,MOVE,[12, 13],1093,496,17209
116,JSON Object,MOVE,[13, 13],1093,523,17304
116,JSON Object,MOVE,[13, 14],1120,523,17477
116,JSON Object,MOVE,[14, 14],1120,549,17767
116,JSON Object,MOVE,[15, 14],1120,576,17949
116,JSON Object,MOVE,[15, 15],1146,576,18046
116,JSON Object,MOVE,[1, 2],800,203,19141
116,JSON Object,MOVE,[1, 3],826,203,19356
116,JSON Object,MOVE,[2, 3],826,230,19539
116,JSON Object,MOVE,[2, 4],853,230,19695
116,JSON Object,MOVE,[2, 5],880,230,20210
116,JSON Object,MOVE,[2, 6],906,230,20614
116,JSON Object,MOVE,[3, 6],906,256,20889
116,JSON Object,MOVE,[3, 5],880,256,21032
116,JSON Object,MOVE,[4, 5],880,283,21170
116,JSON Object,MOVE,[5, 5],880,310,21354
116,JSON Object,MOVE,[5, 6],906,310,21563
116,JSON Object,MOVE,[5, 7],933,310,21756
116,JSON Object,MOVE,[5, 8],959,310,21926
116,JSON Object,MOVE,[5, 9],986,310,22078
116,JSON Object,MOVE,[6, 9],986,336,22216
116,JSON Object,MOVE,[6, 9],986,336,22592
116,JSON Object,MOVE,[7, 9],986,363,22739
116,JSON Object,MOVE,[7, 10],1013,363,22972
116,JSON Object,MOVE,[8, 10],1013,390,23189
116,JSON Object,MOVE,[8, 9],986,390,23330
116,JSON Object,MOVE,[9, 9],986,416,23522
116,JSON Object,MOVE,[9, 8],959,416,23685
116,JSON Object,MOVE,[10, 8],959,443,23912
116,JSON Object,MOVE,[10, 7],933,443,24123
116,JSON Object,MOVE,[11, 7],933,470,24222
116,JSON Object,MOVE,[11, 7],933,470,24395
116,JSON Object,MOVE,[11, 7],933,470,24567
116,JSON Object,MOVE,[11, 8],959,470,24666
116,JSON Object,MOVE,[12, 8],959,496,24799
116,JSON Object,MOVE,[12, 7],933,496,24986
116,JSON Object,MOVE,[13, 7],933,523,25111
116,JSON Object,MOVE,[14, 7],933,549,25286
116,JSON Object,MOVE,[15, 7],933,576,25442
116,JSON Object,MOVE,[15, 8],959,576,25612
116,JSON Object,MOVE,[15, 7],933,576,26007
116,JSON Object,MOVE,[14, 7],933,549,26154
116,JSON Object,MOVE,[13, 7],933,523,26343
116,JSON Object,MOVE,[12, 7],933,496,26503
116,JSON Object,MOVE,[12, 8],959,496,26874
116,JSON Object,MOVE,[11, 8],959,470,27041
116,JSON Object,MOVE,[11, 8],959,470,27225
116,JSON Object,MOVE,[11, 7],933,470,27403
116,JSON Object,MOVE,[10, 7],933,443,27512
116,JSON Object,MOVE,[9, 7],933,416,27691
116,JSON Object,MOVE,[9, 7],933,416,27932
116,JSON Object,MOVE,[10, 7],933,443,28111
116,JSON Object,MOVE,[10, 8],959,443,28324
116,JSON Object,MOVE,[9, 8],959,416,28531
116,JSON Object,MOVE,[9, 9],986,416,28830
116,JSON Object,MOVE,[9, 10],1013,416,29015
116,JSON Object,MOVE,[9, 11],1040,416,29184
116,JSON Object,MOVE,[9, 12],1066,416,29351
116,JSON Object,MOVE,[8, 12],1066,390,29571
116,JSON Object,MOVE,[8, 13],1093,390,29733
116,JSON Object,MOVE,[9, 13],1093,416,29830
116,JSON Object,MOVE,[10, 13],1093,443,30042
116,JSON Object,MOVE,[10, 14],1120,443,30203
116,JSON Object,MOVE,[11, 14],1120,470,30286
116,JSON Object,MOVE,[11, 15],1146,470,30591
116,JSON Object,MOVE,[12, 15],1146,496,30839
116,JSON Object,MOVE,[13, 15],1146,523,31024
116,JSON Object,MOVE,[14, 15],1146,549,31203
116,JSON Object,MOVE,[15, 15],1146,576,31367
116,maze,MOVE,[1, 2],880,435,4581
116,maze,MOVE,[1, 3],960,435,4754
116,maze,MOVE,[1, 4],1040,435,4902
116,maze,MOVE,[2, 4],1040,515,5058
116,maze,MOVE,[3, 4],1040,595,5291
116,maze,MOVE,[3, 5],1120,595,5519
116,maze,MOVE,[4, 5],1120,675,5649
116,maze,MOVE,[5, 5],1120,755,5830
116,maze,MOVE,[1, 2],880,435,4543
116,maze,MOVE,[1, 3],960,435,4723
116,maze,MOVE,[1, 4],1040,435,4886
116,maze,MOVE,[2, 4],1040,515,4961
116,maze,MOVE,[3, 4],1040,595,5141
116,maze,MOVE,[3, 4],1040,595,5282
116,maze,MOVE,[3, 5],1120,595,5390
116,maze,MOVE,[4, 5],1120,675,5475
116,maze,MOVE,[5, 5],1120,755,5654
