subnum,maze,event,move,pos,x,y,abstime
1111,maze,MOVE,[1, 2],880,435,6418
1111,maze,MOVE,[1, 3],960,435,6600
1111,maze,MOVE,[1, 4],1040,435,6769
1111,maze,MOVE,[2, 4],1040,515,6958
1111,maze,MOVE,[3, 4],1040,595,7122
1111,maze,MOVE,[3, 5],1120,595,7309
1111,maze,MOVE,[4, 5],1120,675,7443
1111,maze,MOVE,[5, 5],1120,755,7623
