subnum,maze,event,move,pos,x,y,abstime
1161,maze,MOVE,[1, 2],880,435,3473
1161,maze,MOVE,[1, 3],960,435,3657
1161,maze,MOVE,[1, 4],1040,435,3816
1161,maze,MOVE,[2, 4],1040,515,3957
1161,maze,MOVE,[3, 4],1040,595,4128
1161,maze,MOVE,[3, 5],1120,595,4286
1161,maze,MOVE,[4, 5],1120,675,4416
1161,maze,MOVE,[5, 5],1120,755,4576
