subnum,block,trial,practice,standard,thresh,side,corr,abstime,rt
subnum,block,trial,practice,standard,thresh,side,corr,abstime,rt
toaeuhaeo,1,1,1,50,4,-1,1,4543,3788
toaeuhaeo,1,2,1,20,4,-1,0,8934,635
toaeuhaeo,1,3,1,100,4,-1,1,10172,452
toaeuhaeo,1,4,1,6,4,-1,0,11229,527
toaeuhaeo,1,5,1,20,5,1,0,12357,524
toaeuhaeo,1,6,1,50,3.75,-1,1,13483,332
toaeuhaeo,1,7,1,6,5,1,1,14418,409
toaeuhaeo,1,8,1,50,3.5,1,0,15429,5000
