subnum,trial,trial_type,correct1,correct2,response1,response2,num_correct,both_correct,start_time,complete_time,rt,timestamp
2266,p1,practice,1,3,2,1,1,0,3850,5216,1366,Thu Nov  6 10:40:38 2025
2266,p2,practice,2,3,2,3,2,1,9512,10761,1249,Thu Nov  6 10:40:43 2025
2266,p3,practice,1,4,2,1,1,0,11787,13063,1276,Thu Nov  6 10:40:45 2025
2266,p4,practice,1,3,2,3,1,0,14098,15452,1354,Thu Nov  6 10:40:48 2025
2266,p4,practice,1,3,1,2,1,0,70052,139665,69613,Thu Nov  6 10:42:52 2025
2266,t1,test,1,3,2,NA,0,0,139672,250041,110369,Thu Nov  6 10:44:42 2025
2266,t11,test,3,4,2,1,0,0,255216,258247,3031,Thu Nov  6 10:44:51 2025
2266,t12,test,2,3,2,1,1,0,258254,259727,1473,Thu Nov  6 10:44:52 2025
2266,t13,test,1,2,3,2,1,0,259744,261123,1379,Thu Nov  6 10:44:53 2025
