subnum,block,trial,practice,standard,thresh,side,corr,abstime,rt
subnum,block,trial,practice,standard,thresh,side,corr,abstime,rt
151661,1,1,1,50,4,-1,0,2918,1022
151661,1,2,1,20,4,1,0,4557,389
151661,1,3,1,100,4,1,1,5560,245
151661,1,4,1,50,5,-1,0,6430,224
151661,1,5,1,100,3.75,1,1,7266,210
151661,1,6,1,20,5,-1,1,8093,222
151661,1,7,1,20,4.75,1,1,8931,265
151661,1,8,1,50,6,-1,1,9810,292
