trial,size,pos,time,mouseX,mouseY
1,40,700,9092,737,601
2,10,700,16919,743,597
3,40,50,20734,113,607
4,40,100,23961,166,591
5,10,350,28533,403,603
6,40,500,32966,547,606
7,20,100,37095,152,613
8,20,75,42666,124,599
9,20,700,47788,758,601
10,40,700,53020,765,607
11,10,200,61738,252,605
12,40,200,66099,256,603
