trial,size,pos,time,mouseX,mouseY
3,20,50,20944,242,602
3,20,50,20955,238,602
3,20,50,20966,227,601
3,20,50,20977,210,600
3,20,50,20988,201,600
3,20,50,20999,185,599
3,20,50,21010,178,599
3,20,50,21021,167,598
3,20,50,21032,158,598
3,20,50,21043,155,597
3,20,50,21054,149,597
3,20,50,21065,146,597
3,20,50,21076,142,597
3,20,50,21087,140,597
3,20,50,21098,137,597
3,20,50,21108,135,597
3,20,50,21119,132,597
3,20,50,21130,131,597
3,20,50,21141,128,597
3,20,50,21152,127,597
3,20,50,21163,125,597
3,20,50,21174,124,597
3,20,50,21185,123,597
3,20,50,21196,122,597
3,20,50,21207,122,597
3,20,50,21218,121,597
3,20,50,21229,120,597
3,20,50,21240,119,597
3,20,50,21251,118,596
3,20,50,21262,118,596
3,20,50,21273,118,596
3,20,50,21284,118,596
3,20,50,21295,117,596
3,20,50,21306,117,596
3,20,50,21317,116,596
3,20,50,21328,114,596
3,20,50,21339,114,596
3,20,50,21350,112,596
3,20,50,21361,111,596
3,20,50,21372,109,596
3,20,50,21383,108,596
3,20,50,21394,106,596
3,20,50,21405,104,596
3,20,50,21416,102,596
3,20,50,21427,99,596
3,20,50,21438,98,596
3,20,50,21449,96,596
3,20,50,21460,95,596
3,20,50,21471,92,596
3,20,50,21482,90,596
3,20,50,21493,88,596
3,20,50,21504,85,596
3,20,50,21515,84,596
3,20,50,21526,82,596
3,20,50,21537,81,596
3,20,50,21548,79,596
3,20,50,21559,78,596
3,20,50,21570,77,596
3,20,50,21581,75,596
3,20,50,21592,75,596
3,20,50,21603,74,596
3,20,50,21614,73,596
3,20,50,21625,73,596
3,20,50,21636,72,596
3,20,50,21647,72,596
3,20,50,21658,72,596
3,20,50,21669,72,596
3,20,50,21680,72,596
3,20,50,21691,72,596
3,20,50,21702,72,596
3,20,50,21713,72,596
3,20,50,21724,72,596
3,20,50,21735,72,596
3,20,50,21746,72,596
3,20,50,21757,74,596
3,20,50,21768,75,596
3,20,50,21779,76,596
3,20,50,21790,77,596
3,20,50,21801,78,596
3,20,50,21812,78,596
3,20,50,21823,78,596
3,20,50,21834,78,596
3,20,50,21845,78,596
3,20,50,21856,78,596
3,20,50,21867,78,596
3,20,50,21878,78,596
3,20,50,21889,78,596
3,20,50,21900,75,596
3,20,50,21911,71,596
3,20,50,21922,69,596
3,20,50,21933,66,597
3,20,50,21944,64,597
3,20,50,21955,62,597
3,20,50,21966,61,598
3,20,50,21977,59,598
3,20,50,21988,58,598
3,20,50,21999,57,598
3,20,50,22010,56,598
3,20,50,22021,56,598
3,20,50,22032,56,598
3,20,50,22043,55,598
3,20,50,22054,55,598
3,20,50,22065,55,598
3,20,50,22076,55,598
3,20,50,22087,55,598
3,20,50,22098,55,598
3,20,50,22109,55,598
3,20,50,22121,55,598
3,20,50,22132,55,598
3,20,50,22143,55,598
3,20,50,22154,55,598
3,20,50,22165,55,598
3,20,50,22176,55,598
3,20,50,22187,55,598
3,20,50,22198,55,599
3,20,50,22209,56,599
3,20,50,22220,58,599
3,20,50,22231,61,599
3,20,50,22242,65,599
3,20,50,22253,67,599
3,20,50,22264,71,599
3,20,50,22275,73,599
3,20,50,22286,77,600
3,20,50,22297,81,600
3,20,50,22308,83,600
3,20,50,22319,87,601
3,20,50,22330,89,601
3,20,50,22341,91,601
3,20,50,22352,93,601
3,20,50,22363,95,601
3,20,50,22374,97,601
3,20,50,22385,98,601
3,20,50,22396,99,601
3,20,50,22407,100,601
3,20,50,22418,100,601
3,20,50,22429,101,601
3,20,50,22440,101,601
3,20,50,22451,102,601
3,20,50,22462,102,601
3,20,50,22473,103,601
3,20,50,22484,103,601
3,20,50,22495,103,601
3,20,50,22506,103,601
3,20,50,22517,103,601
3,20,50,22528,103,601
3,20,50,22539,103,601
3,20,50,22550,104,601
3,20,50,22561,104,601
3,20,50,22572,104,601
3,20,50,22583,105,601
3,20,50,22594,105,601
3,20,50,22605,105,601
3,20,50,22616,106,601
3,20,50,22627,107,601
3,20,50,22638,107,601
