subnum,trial,trial_type,correct1,correct2,response1,response2,num_correct,both_correct,start_time,complete_time,rt,timestamp
227,p4,practice,1,3,NA,NA,0,0,3141,18106,14965,Thu Nov  6 10:32:45 2025
