subnum,block,trial,practice,standard,thresh,side,corr,abstime,rt
subnum,block,trial,practice,standard,thresh,side,corr,abstime,rt
_hth,1,1,1,6,4,-1,0,6009,5000
_hth,1,2,1,100,4,-1,0,11615,5000
_hth,1,3,1,100,5,1,0,17228,5000
_hth,1,4,1,100,6,1,0,22840,5000
_hth,1,5,1,100,7,1,0,28455,5000
_hth,1,6,1,6,5,1,0,34065,5000
_hth,1,7,1,20,4,-1,0,39671,5000
_hth,1,8,1,20,5,1,0,45278,5000
