subnum,responsecond,code,block,trial,stimword,stimcolorid,stimcolorname,cond,responded,response,correct,abstime,rt,randomerror,incong,speechduration,recordtime
htoh,keyboard,data/htoh/trial--10000-,Practice1,-10000,blue,3,green,I,1,1,0,9345,376,1,0,0,376
