subnum,maze,event,move,pos,x,y,abstime
161616,maze,MOVE,[1, 2],880,435,3277
161616,maze,MOVE,[1, 3],960,435,3467
161616,maze,MOVE,[1, 4],1040,435,3626
161616,maze,MOVE,[2, 4],1040,515,3785
161616,maze,MOVE,[3, 4],1040,595,3960
161616,maze,MOVE,[3, 4],1040,595,4121
161616,maze,MOVE,[3, 5],1120,595,4234
161616,maze,MOVE,[4, 5],1120,675,4317
161616,maze,MOVE,[5, 5],1120,755,4501
